mcu,Magistrate,https://marvelcinematicuniverse.fandom.com/wiki/Magistrate,31477
mcu,Sibyl,https://marvelcinematicuniverse.fandom.com/wiki/Sibyl,31475
mcu,Gordon,https://marvelcinematicuniverse.fandom.com/wiki/Gordon,31404
mcu,Iron Monger,https://marvelcinematicuniverse.fandom.com/wiki/Iron_Monger,31228
mcu,Ned Leeds,https://marvelcinematicuniverse.fandom.com/wiki/Ned_Leeds,30996
mcu,Happy Hogan,https://marvelcinematicuniverse.fandom.com/wiki/Happy_Hogan,30904
mcu,Taskmaster,https://marvelcinematicuniverse.fandom.com/wiki/Taskmaster,30662
mcu,Monica Rambeau,https://marvelcinematicuniverse.fandom.com/wiki/Monica_Rambeau,30612
mcu,Shuri,https://marvelcinematicuniverse.fandom.com/wiki/Shuri,30396
mcu,Roger Dooley,https://marvelcinematicuniverse.fandom.com/wiki/Roger_Dooley,30280
mcu,Yellowjacket,https://marvelcinematicuniverse.fandom.com/wiki/Yellowjacket,30173
mcu,Jasper Sitwell,https://marvelcinematicuniverse.fandom.com/wiki/Jasper_Sitwell,30002
